location	bytes	magic	text_runs	samples
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2225@0x4c2e800	59392	5350e30a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2226@0x4c3d000	43008	5350e40a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2227@0x4c47800	49152	5350e50a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2228@0x4c53800	40960	5350e60a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2229@0x4c5d800	43008	5350e70a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2230@0x4c68000	32768	5350e80a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2231@0x4c70000	26624	5350e90a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2232@0x4c76800	14336	5350ea0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2233@0x4c7a000	38912	5350eb0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2234@0x4c83800	47104	5350d60a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2235@0x4c8f000	45056	5350d70a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2236@0x4c9a000	6144	5350ec0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2237@0x4c9b800	6144	5350ed0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2238@0x4c9d000	32768	5350ee0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2239@0x4ca5000	40960	5350ef0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2240@0x4caf000	24576	5350f00a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2241@0x4cb5000	24576	5350f10a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2242@0x4cbb000	24576	5350f20a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2243@0x4cc1000	4096	53506209	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2244@0x4cc2000	30720	5350620a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2245@0x4cc9800	20480	5350630a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2246@0x4cce800	22528	5350640a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2247@0x4cd4000	28672	5350660a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2248@0x4cdb000	26624	5350670a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2249@0x4ce1800	26624	5350680a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2250@0x4ce8000	36864	5350690a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2251@0x4cf1000	28672	53506a0a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2252@0x4cf8000	26624	53506a07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2253@0x4cfe800	38912	53506b07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2254@0x4d08000	32768	53506607	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2255@0x4d10000	40960	53507c07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2256@0x4d1a000	18432	5350760a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2257@0x4d1e800	12288	5350770a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2258@0x4d21800	18432	5350780a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2259@0x4d26000	22528	5350790a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2260@0x4d2b800	24576	53506807	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2261@0x4d31800	34816	53506907	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2262@0x4d3a000	26624	53506707	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2263@0x4d40800	32768	53507a07	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2264@0x4d48800	18432	5350720a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2265@0x4d4d000	12288	5350730a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2266@0x4d50000	16384	5350740a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2267@0x4d54000	20480	5350750a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2268@0x4d59000	30720	5350d20a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2269@0x4d60800	32768	5350d10a	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2270@0x4d68800	22528	53505a03	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2271@0x4d6e000	24576	5350d200	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2272@0x4d74000	20480	5350d900	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2273@0x4d79000	24576	5350da00	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2274@0x4d7f000	55296	5350dd00	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2275@0x4d8c800	59392	5350f700	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2276@0x4d9b000	61440	53501101	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2277@0x4daa000	24576	53504201	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2278@0x4db0000	36864	53505507	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2279@0x4db9000	63488	5350fb07	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2280@0x4dc8800	63488	5350fe07	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2281@0x4dd8000	26624	53500708	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2282@0x4dde800	30720	53500808	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2283@0x4de6000	36864	53500a08	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2284@0x4def000	43008	53500b08	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2285@0x4df9800	40960	53500c08	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2286@0x4e03800	51200	53506c08	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2287@0x4e10000	49152	53506e08	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2288@0x4e1c000	63488	5350a908	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2289@0x4e2b800	51200	5350ad08	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2290@0x4e38000	63488	5350c408	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2291@0x4e47800	69632	5350f808	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2292@0x4e58800	67584	5350f908	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2293@0x4e69000	53248	5350c309	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2294@0x4e76000	40960	5350c609	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2295@0x4e80000	45056	5350c709	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2296@0x4e8b000	47104	5350da09	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2297@0x4e96800	59392	5350db09	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2298@0x4ea5000	65536	5350800a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2299@0x4eb5000	61440	5350360a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2300@0x4ec4000	30720	53503c0a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2301@0x4ecb800	53248	53509e0a	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2302@0x4ed8800	24576	53503b06	1	encoded_by=Pro Tools!
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b4b6.PDT:entry2303@0x4ede800	4096	5350c403	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry0@0x5800	28672	5350bb00	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry1@0xc800	34816	5350bc00	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry2@0x15000	38912	5350bd00	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry3@0x1e800	36864	5350be00	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry4@0x27800	57344	5350bf00	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry5@0x35800	47104	5350c000	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry6@0x41000	40960	5350c100	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry7@0x4b000	36864	5350c200	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry8@0x54000	36864	5350c300	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry9@0x5d000	45056	5350c400	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry10@0x68000	38912	5350c500	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry11@0x71800	45056	5350c600	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry12@0x7c800	67584	5350c700	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry13@0x8d000	57344	5350c800	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry14@0x9b000	36864	5350c900	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry15@0xa4000	43008	5350ca00	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry16@0xae800	36864	5350cb00	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry17@0xb7800	45056	5350cc00	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry18@0xc2800	36864	53504901	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry19@0xcb800	36864	53504a01	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry20@0xd4800	36864	53504b01	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry21@0xdd800	45056	53504c01	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry22@0xe8800	40960	5350c303	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry23@0xf2800	49152	53501d04	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry24@0xfe800	63488	53501e04	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry25@0x10e000	51200	53501f04	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry26@0x11a800	43008	53502004	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry27@0x125000	34816	53502104	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry28@0x12d800	55296	53502204	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry29@0x13b000	45056	53502304	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry30@0x146000	49152	53502404	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry31@0x152000	28672	53502504	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry32@0x159000	47104	53502604	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry33@0x164800	32768	53503e04	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry34@0x16c800	59392	53505404	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry35@0x17b000	49152	53505504	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry36@0x187000	51200	53505604	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry37@0x193800	47104	53505704	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry38@0x19f000	47104	53505904	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry39@0x1aa800	43008	53505a04	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry40@0x1b5000	61440	53505b04	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry41@0x1c4000	43008	53505c04	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry42@0x1ce800	43008	53505d04	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry43@0x1d9000	40960	53505e04	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry44@0x1e3000	61440	53505f04	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry45@0x1f2000	24576	53506f04	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry46@0x1f8000	45056	53507004	1	O0ZpVk}A bGD
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry47@0x203000	45056	53507104	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry48@0x20e000	34816	53507204	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry49@0x216800	34816	53507304	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry50@0x21f000	36864	53507e04	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry51@0x228000	45056	53508304	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry52@0x233000	53248	5350a504	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry53@0x240000	51200	5350a604	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry54@0x24c800	61440	53500205	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry55@0x25b800	67584	53500305	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry56@0x26c000	71680	53500405	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry57@0x27d800	57344	53500505	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry58@0x28b800	55296	53500605	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry59@0x299000	51200	53500705	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry60@0x2a5800	40960	53500805	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry61@0x2af800	61440	53506e05	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry62@0x2be800	63488	53506f05	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry63@0x2ce000	59392	53507005	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry64@0x2dc800	26624	53507105	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry65@0x2e3000	53248	53507205	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry66@0x2f0000	40960	53507305	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry67@0x2fa000	57344	5350d605	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry68@0x308000	61440	5350d705	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry69@0x317000	59392	5350d805	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry70@0x325800	86016	5350d905	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry71@0x33a800	47104	5350da05	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry72@0x346000	43008	5350db05	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry73@0x350800	49152	5350dc05	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry74@0x35c800	51200	5350dd05	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry75@0x369000	51200	5350de05	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry76@0x375800	45056	5350df05	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry77@0x380800	47104	5350e005	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry78@0x38c000	36864	53507906	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry79@0x395000	71680	53507a06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry80@0x3a6800	65536	53507b06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry81@0x3b6800	53248	53507c06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry82@0x3c3800	34816	53507d06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry83@0x3cc000	38912	53507e06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry84@0x3d5800	49152	53507f06	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry85@0x3e1800	45056	53508006	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry86@0x3ec800	81920	53508106	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry87@0x400800	45056	53508206	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry88@0x40b800	55296	53508306	0	
C:\Program Files (x86)\Steam\steamapps\common\MGS_PW\mgspw\MLG\disc0_rel\00b2b2a8.PDT:entry89@0x419000	69632	5350cc06	0	
